InductedToHallOfFame,YearsPlayed,AB,R,H,2B,3B,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB
FALSE,1,7,1,3,0,0,0,1,0,0.428571429,0.428571429,0,0,0,0,0,3
FALSE,6,579,61,147,39,6,6,60,2,0.25388601,0.373056995,0,0,0,0,0,267
FALSE,18,8480,1453,2470,574,59,288,1363,400,0.291273585,0.474764151,2,0,0,1,0,4947
FALSE,1,41,4,8,1,0,0,4,0,0.195121951,0.219512195,0,0,0,0,0,10
FALSE,7,1076,124,266,57,1,14,120,2,0.247211896,0.341078067,0,0,0,0,0,439
FALSE,8,1744,242,431,94,11,30,184,13,0.247133028,0.365252294,0,0,0,0,0,772
FALSE,1,10,1,1,1,0,0,1,0,0.1,0.2,0,0,0,0,0,3
FALSE,7,1409,176,352,50,11,3,111,89,0.249822569,0.307310149,0,0,0,0,0,497
FALSE,20,7267,1227,2010,405,9,440,1441,20,0.276592817,0.5164442,5,1,0,0,0,4607
FALSE,16,5776,667,1418,332,31,157,690,30,0.245498615,0.395256233,1,0,0,0,0,2803
FALSE,2,151,17,35,7,2,5,14,2,0.231788079,0.40397351,0,0,0,0,0,75
FALSE,1,15,0,1,0,0,0,0,0,6.67E-02,6.67E-02,0,0,0,0,0,1
FALSE,5,1007,108,249,61,4,25,136,18,0.247269116,0.390268123,0,0,0,0,0,483
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,11,2431,300,589,133,17,106,313,36,0.242287125,0.441793501,0,0,0,0,0,1330
FALSE,6,996,110,235,50,4,48,152,2,0.235943775,0.43875502,0,0,0,0,0,539
FALSE,2,277,22,71,13,1,9,39,0,0.25631769,0.407942238,0,0,0,0,0,136
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,12,4701,708,1298,188,58,35,403,341,0.276111466,0.363114231,1,0,0,0,0,1988
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,14,6883,1097,1631,334,10,462,1168,63,0.236960628,0.489757373,1,0,0,0,0,4177
FALSE,12,5117,690,1343,257,25,105,550,82,0.262458472,0.384014071,0,0,0,0,0,2352
FALSE,5,408,56,105,30,3,10,53,0,0.257352941,0.419117647,0,0,0,0,0,214
FALSE,2,125,8,25,1,1,1,7,0,0.2,0.248,0,0,0,0,0,34
FALSE,2,6,0,1,1,0,0,0,0,0.166666667,0.333333333,0,0,0,0,0,3
FALSE,7,2525,273,650,143,8,87,371,6,0.257425743,0.423762376,0,0,0,0,0,1308
FALSE,18,8393,1162,2340,410,8,439,1412,9,0.278803765,0.486476826,4,0,0,0,0,4940
FALSE,2,36,10,5,0,0,1,1,3,0.138888889,0.222222222,0,0,0,0,0,9
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,124,14,21,6,1,4,9,0,0.169354839,0.330645161,0,0,0,0,0,52
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,4,294,43,45,11,1,11,30,1,0.153061224,0.30952381,0,0,0,0,0,114
FALSE,8,1650,167,381,93,5,29,175,6,0.230909091,0.346060606,0,0,0,0,0,698
FALSE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,81,6,13,3,0,1,6,0,0.160493827,0.234567901,0,0,0,0,0,23
FALSE,1,234,18,56,8,0,3,22,0,0.239316239,0.311965812,0,0,0,0,0,84
FALSE,9,2118,265,584,124,14,23,224,18,0.275731822,0.380075543,0,0,0,0,0,966
FALSE,7,1489,202,341,68,13,61,211,17,0.22901276,0.415043653,0,0,0,0,0,760
FALSE,11,3912,564,988,216,15,195,632,35,0.252556237,0.46497955,0,0,0,0,0,2245
FALSE,6,514,52,108,22,4,10,45,4,0.210116732,0.326848249,0,0,0,0,0,204
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,206,18,48,10,1,3,30,1,0.233009709,0.334951456,0,0,0,0,0,83
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,4,248,20,59,11,1,5,24,1,0.237903226,0.350806452,0,0,0,0,0,104
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,9,1500,205,365,71,4,46,169,35,0.243333333,0.388,0,0,0,0,0,703
FALSE,1,12,2,2,0,0,0,1,0,0.166666667,0.166666667,0,0,0,0,0,2
FALSE,1,7,1,4,2,0,1,3,0,0.571428571,1.285714286,0,0,0,0,0,12
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,20,4,7,0,0,0,1,6,0.35,0.35,0,0,0,0,0,7
FALSE,13,2436,295,592,85,18,30,214,30,0.243021346,0.329638752,0,0,0,0,0,936
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,3,0,1,0,0,0,1,0,0.333333333,0.333333333,0,0,0,0,0,1
FALSE,4,533,72,128,32,1,14,74,5,0.240150094,0.382739212,0,0,0,0,0,251
FALSE,16,7750,1152,2095,481,31,412,1159,289,0.270322581,0.499870968,7,0,0,0,0,4798
FALSE,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,42,1,3,1,0,0,1,1,7.14E-02,9.52E-02,0,0,0,0,0,5
FALSE,13,4887,683,1355,269,21,77,509,55,0.277266216,0.388172703,0,0,0,0,0,2264
FALSE,4,252,33,50,13,1,3,17,1,0.198412698,0.293650794,0,0,0,0,0,91
FALSE,4,251,28,61,18,0,3,22,1,0.243027888,0.35059761,0,0,0,0,0,109
FALSE,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
FALSE,2,530,62,135,19,1,5,37,2,0.254716981,0.322641509,0,0,0,0,0,196
FALSE,2,109,7,23,5,0,1,9,2,0.211009174,0.28440367,0,0,0,0,0,37
FALSE,12,3549,454,923,201,8,154,587,17,0.26007326,0.451394759,1,0,0,0,0,1965
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,309,40,76,13,2,12,37,6,0.245954693,0.417475728,0,0,0,0,0,156
FALSE,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,7,854,86,186,45,6,21,99,1,0.217798595,0.358313817,0,0,0,0,0,378
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,15,2546,240,592,117,3,39,223,20,0.232521603,0.326787117,0,0,0,0,0,991
FALSE,12,2969,365,797,159,7,104,410,19,0.268440552,0.431795217,0,0,0,0,0,1552
FALSE,9,838,102,178,46,4,33,119,7,0.212410501,0.394988067,0,0,0,0,0,414
FALSE,13,3765,435,905,177,26,145,490,53,0.240371846,0.416733068,0,0,0,0,0,1917
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,106,8,25,5,0,2,7,0,0.235849057,0.339622642,0,0,0,0,0,43
FALSE,7,1305,143,277,55,2,38,130,36,0.212260536,0.344827586,0,0,0,0,0,545
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,14,5102,645,1355,356,12,151,675,19,0.265582125,0.428851431,0,0,0,0,0,2707
FALSE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,14,4949,745,1146,231,26,286,818,29,0.231561932,0.462113558,1,0,0,1,0,2830
FALSE,4,116,12,18,2,1,2,11,1,0.155172414,0.24137931,0,0,0,0,0,33
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,14,3253,421,798,141,27,19,263,104,0.24531202,0.322778973,0,0,0,0,0,1237
FALSE,9,1035,118,228,43,5,8,74,5,0.220289855,0.29468599,0,0,0,0,0,361
FALSE,10,346,24,69,18,0,3,34,1,0.199421965,0.277456647,0,0,0,0,0,117
FALSE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,18,8136,1098,2303,495,24,386,1417,29,0.28306293,0.492133727,2,0,0,0,0,4909
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,228,26,51,15,0,2,13,3,0.223684211,0.315789474,0,0,0,0,0,89
FALSE,5,289,29,56,10,3,13,37,3,0.193771626,0.384083045,0,0,0,0,0,137
FALSE,5,246,19,43,11,0,2,14,2,0.174796748,0.243902439,0,0,0,0,0,73
FALSE,12,1164,88,281,54,2,10,114,3,0.241408935,0.317010309,0,0,0,0,0,435
FALSE,5,8,0,2,0,0,0,0,0,0.25,0.25,0,0,0,0,0,2
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,10,3467,440,950,203,16,104,472,54,0.274012114,0.431785405,0,0,0,0,0,1820
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,6,662,72,150,26,1,13,59,12,0.226586103,0.327794562,0,0,0,0,0,257
FALSE,2,56,7,9,2,0,0,5,0,0.160714286,0.196428571,0,0,0,0,0,13
FALSE,2,46,5,10,2,0,0,0,0,0.217391304,0.260869565,0,0,0,0,0,14
FALSE,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,7,1386,172,326,83,3,56,180,15,0.235209235,0.420634921,0,0,0,0,0,725
FALSE,1,6,0,2,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,2
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,13,2452,314,597,137,9,38,238,21,0.243474715,0.353181077,0,0,0,0,0,1050
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,12,0,2,0,0,0,0,1,0.166666667,0.166666667,0,0,0,0,0,2
FALSE,6,1292,171,295,48,9,12,85,103,0.228328173,0.307275542,0,0,0,0,0,466
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,8,1783,214,435,100,7,54,212,22,0.243970836,0.398766125,0,0,0,0,0,872
FALSE,2,357,48,61,15,0,14,50,3,0.170868347,0.330532213,0,0,0,0,0,147
FALSE,10,4147,660,1098,252,47,150,518,143,0.264769713,0.456715698,3,0,0,2,0,2343
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,5,1512,204,413,83,3,71,241,11,0.273148148,0.472883598,0,0,0,0,0,872
FALSE,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,36,4,6,3,0,0,4,0,0.166666667,0.25,0,0,0,0,0,12
FALSE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,28,1,1,0,0,0,0,0,3.57E-02,3.57E-02,0,0,0,0,0,1
FALSE,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,12,4630,731,1274,231,70,108,489,231,0.275161987,0.425269978,1,0,0,4,0,2378
FALSE,4,9,0,2,1,0,0,2,0,0.222222222,0.333333333,0,0,0,0,0,4
FALSE,2,24,2,5,1,0,1,4,1,0.208333333,0.375,0,0,0,0,0,11
FALSE,8,1095,104,251,54,7,10,84,14,0.229223744,0.318721461,0,0,0,0,0,420
FALSE,1,45,9,9,0,0,1,3,2,0.2,0.266666667,0,0,0,0,0,13
FALSE,1,10,2,4,1,0,0,3,0,0.4,0.5,0,0,0,0,0,6
FALSE,6,1592,208,438,81,15,17,126,47,0.275125628,0.376884422,0,0,0,0,0,713
FALSE,12,5369,805,1338,307,11,245,803,13,0.249208419,0.447383125,1,0,0,0,0,2965
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,10,4759,759,1149,238,18,235,706,26,0.241437277,0.447152763,2,0,0,0,0,2619
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,8,510,57,103,26,0,21,70,0,0.201960784,0.376470588,0,0,0,0,0,239
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,149,13,32,3,2,6,17,2,0.214765101,0.382550336,0,0,0,0,0,68
FALSE,4,586,69,148,35,2,8,55,11,0.252559727,0.360068259,0,0,0,0,0,256
FALSE,11,3729,549,1009,221,33,162,538,85,0.270581925,0.477876106,2,0,0,0,0,2198
FALSE,7,434,46,89,26,1,13,37,1,0.205069124,0.359447005,0,0,0,0,0,196
FALSE,2,12,0,1,0,0,0,0,0,8.33E-02,8.33E-02,0,0,0,0,0,1
FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,4,308,37,73,12,2,4,22,7,0.237012987,0.327922078,0,0,0,0,0,119
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,19,8857,1296,2452,498,39,353,1391,195,0.276843175,0.461442926,4,0,0,9,0,4977
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,8,944,114,241,49,5,23,137,3,0.25529661,0.390889831,0,0,0,0,0,446
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,157,19,34,8,0,0,7,0,0.21656051,0.267515924,0,0,0,0,0,50
FALSE,10,1382,179,324,61,2,57,203,1,0.234442836,0.405209841,0,0,0,0,0,680
FALSE,13,3630,518,1014,215,23,65,408,41,0.279338843,0.404958678,0,0,0,0,0,1773
FALSE,2,341,47,81,10,5,0,9,28,0.237536657,0.296187683,0,0,0,0,0,116
FALSE,3,28,1,5,0,0,0,0,0,0.178571429,0.178571429,0,0,0,0,0,5
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,398,30,75,18,0,12,42,2,0.188442211,0.324120603,0,0,0,0,0,159
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FALSE,1,31,3,4,0,0,1,4,0,0.129032258,0.225806452,0,0,0,0,0,8
FALSE,1,3,1,1,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0,3
FALSE,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,9,1246,134,322,57,5,15,110,7,0.258426966,0.348314607,0,0,0,0,0,511
FALSE,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,9,3909,609,1134,234,24,200,701,50,0.29009977,0.515732924,3,1,0,0,0,2474
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FALSE,13,3456,495,835,157,14,162,526,50,0.241608796,0.435763889,0,0,0,0,0,1839
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,7,0,2,1,0,0,0,0,0.285714286,0.428571429,0,0,0,0,0,4
FALSE,6,417,52,95,23,4,4,28,10,0.227817746,0.330935252,0,0,0,0,0,169
FALSE,11,1793,244,474,108,15,54,235,14,0.264361405,0.431678751,0,0,0,0,0,951
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,13,3805,434,932,208,17,89,415,43,0.244940867,0.378712221,0,0,0,0,0,1755
FALSE,8,1052,112,279,46,11,7,95,13,0.265209125,0.349809886,0,0,0,0,0,432
FALSE,5,8,1,1,0,0,0,0,0,0.125,0.125,0,0,0,0,0,1
FALSE,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,5,68,4,15,4,0,0,7,1,0.220588235,0.279411765,0,0,0,0,0,23
FALSE,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,50,4,7,2,0,0,3,0,0.14,0.18,0,0,0,0,0,11
FALSE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,3,0,2,1,0,0,0,0,0.666666667,1,0,0,0,0,0,4
FALSE,1,31,3,4,0,0,1,3,0,0.129032258,0.225806452,0,0,0,0,0,8
FALSE,7,827,110,199,42,2,33,111,6,0.240628779,0.415961306,0,0,0,0,0,421
FALSE,8,708,97,179,20,7,6,44,54,0.252824859,0.326271186,0,0,0,0,0,264
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,14,2891,398,778,110,23,18,225,133,0.269111034,0.341750259,0,0,0,0,0,1139
FALSE,5,748,93,178,36,4,19,67,24,0.237967914,0.372994652,0,0,0,0,0,338
FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,10,1,3,1,0,0,0,0,0.3,0.4,0,0,0,0,0,5
FALSE,6,612,70,164,32,7,5,51,35,0.267973856,0.367647059,0,0,0,0,0,269
FALSE,3,272,22,51,7,1,9,36,1,0.1875,0.319852941,0,0,0,0,0,104
FALSE,3,274,33,75,14,0,8,31,5,0.273722628,0.412408759,0,0,0,0,0,135
FALSE,7,1829,228,450,73,20,12,132,138,0.246036085,0.327501367,0,0,0,0,0,704
FALSE,5,5,0,1,0,0,0,0,0,0.2,0.2,0,0,0,0,0,1
FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,10,2162,289,587,103,17,41,196,56,0.271507863,0.391766883,0,0,0,0,0,1008
FALSE,13,5220,740,1434,288,65,99,573,66,0.274712644,0.411685824,0,0,0,0,0,2601
FALSE,5,4,0,1,0,0,0,0,0,0.25,0.25,0,0,0,0,0,1
FALSE,1,30,0,5,1,0,0,3,0,0.166666667,0.2,0,0,0,0,0,7
FALSE,3,55,6,8,1,0,0,6,1,0.145454545,0.163636364,0,0,0,0,0,10
FALSE,15,5488,809,1522,333,42,197,794,75,0.277332362,0.461005831,0,0,0,0,0,3102
FALSE,4,348,41,78,10,0,8,26,15,0.224137931,0.32183908,0,0,0,0,0,130
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,6,689,83,161,22,4,12,57,14,0.233671988,0.32946299,0,0,0,0,0,265
FALSE,2,12,1,1,0,0,1,1,0,8.33E-02,0.333333333,0,0,0,0,0,5
FALSE,15,5930,877,1572,308,57,130,639,309,0.265092749,0.402023609,0,0,0,0,0,2879
FALSE,6,595,49,130,32,3,5,59,0,0.218487395,0.307563025,0,0,0,0,0,223
FALSE,3,121,20,25,7,0,0,5,2,0.20661157,0.26446281,0,0,0,0,0,39
FALSE,1,222,42,70,12,4,7,24,5,0.315315315,0.5,0,0,0,0,0,134
FALSE,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,261,39,67,16,2,10,37,5,0.256704981,0.448275862,0,0,0,0,0,145
FALSE,1,19,4,4,1,0,0,1,0,0.210526316,0.263157895,0,0,0,0,0,6
FALSE,2,11,0,3,1,0,0,3,0,0.272727273,0.363636364,0,0,0,0,0,5
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,16,0,3,0,0,0,1,0,0.1875,0.1875,0,0,0,0,0,3
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,4,14,1,2,0,0,0,0,0,0.142857143,0.142857143,0,0,0,0,0,2
FALSE,2,226,22,49,3,1,2,12,1,0.216814159,0.265486726,0,0,0,0,0,66
FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,201,15,53,11,0,4,26,1,0.263681592,0.378109453,0,0,0,0,0,91
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,10,5105,592,1479,322,5,147,728,5,0.289715965,0.441136141,0,0,0,0,0,2726
FALSE,2,100,7,18,7,1,1,8,2,0.18,0.3,0,0,0,0,0,39
FALSE,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,6,484,45,110,29,3,4,48,0,0.227272727,0.324380165,0,0,0,0,0,193
FALSE,1,50,8,10,4,0,1,4,1,0.2,0.34,0,0,0,0,0,22
FALSE,7,1013,94,224,50,2,31,114,0,0.22112537,0.366238894,0,0,0,0,0,454
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,11,4784,678,1272,191,69,36,361,341,0.265886288,0.357232441,1,0,0,2,0,2005
FALSE,1,3,0,1,0,0,0,1,0,0.333333333,0.333333333,0,0,0,0,0,1
FALSE,1,22,0,5,1,0,0,0,0,0.227272727,0.272727273,0,0,0,0,0,7
FALSE,9,886,83,194,36,4,12,84,9,0.218961625,0.309255079,0,0,0,0,0,326
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,87,13,25,5,0,1,9,0,0.287356322,0.379310345,0,0,0,0,0,39
FALSE,2,212,18,50,10,0,5,24,1,0.235849057,0.353773585,0,0,0,0,0,90
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,6,2125,261,512,94,18,46,216,31,0.240941176,0.367058824,0,0,0,0,0,938
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,10,1344,159,313,58,1,18,97,24,0.232886905,0.317708333,0,0,0,0,0,504
FALSE,2,32,3,8,2,0,1,1,0,0.25,0.40625,0,0,0,0,0,16
FALSE,4,983,103,231,40,6,44,131,3,0.234994914,0.422177009,0,0,0,0,0,505
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,5,1153,131,279,56,9,19,100,22,0.24197745,0.355594102,0,0,0,0,0,494
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,213,17,41,3,3,4,16,3,0.192488263,0.291079812,0,0,0,0,0,72
FALSE,2,11,2,1,0,0,0,1,0,9.09E-02,9.09E-02,0,0,0,0,0,1
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,5,1128,155,271,47,19,12,69,57,0.240248227,0.34751773,0,0,0,0,0,470
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,12,5260,626,1373,281,27,160,698,54,0.261026616,0.415969582,0,0,0,1,0,2656
FALSE,3,29,1,1,0,0,0,0,0,3.45E-02,3.45E-02,0,0,0,0,0,1
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,12,5821,862,1645,321,10,319,1028,18,0.282597492,0.505583233,2,0,0,0,0,3593
FALSE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,33,1,4,0,0,0,2,0,0.121212121,0.121212121,0,0,0,0,0,4
FALSE,5,418,34,90,15,0,4,33,4,0.215311005,0.279904306,0,0,0,0,0,136
FALSE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,6,140,6,11,0,0,0,1,0,0.078571429,0.078571429,0,0,0,0,0,11
FALSE,9,1098,148,252,28,9,23,98,16,0.229508197,0.33424408,0,0,0,0,0,427
FALSE,3,14,0,2,0,0,0,0,0,0.142857143,0.142857143,0,0,0,0,0,2
FALSE,4,387,52,95,18,5,4,36,16,0.245478036,0.348837209,0,0,0,0,0,162
FALSE,2,739,105,202,43,2,36,120,8,0.273342355,0.48308525,0,0,0,0,0,438
FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,11,4543,632,1140,230,40,155,550,87,0.250935505,0.421527625,0,0,0,0,0,2340
FALSE,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,7,2076,311,508,99,22,55,191,95,0.244701349,0.393063584,0,0,0,0,0,992
FALSE,1,31,5,6,0,1,2,7,0,0.193548387,0.451612903,0,0,0,0,0,17
FALSE,3,72,8,19,3,3,0,4,1,0.263888889,0.388888889,0,0,0,0,0,34
FALSE,13,5707,848,1475,277,21,382,1194,12,0.25845453,0.515156825,3,1,0,0,0,3620
